,post,date,user,vote,image
63,"               Do I really see that Warsaw is more smog-smoged than COP? (͡ ° ʖ̯ ͡ °)  #smog #warszawa #rakcontent #polska . . . click to expand the picture. . source: Screenshot_20181202-085405.jpg   +: o__p, Mobilik +4 others  ",2018-12-02 08:55:25,Czeggu,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vxZVwpxxaTiOLgbVSD4THHzYCTo9Ifn6,w400.jpg""/>"
64,"    Pipe addictively   Drink alcohol in bulk quantities   do not play any sport   inhale that fucking smog without a filter (͡ ° ͜ʖ ͡ °)   do not eat fruit and vegetables (unless you are frozen in pans with 500 grams of fat, yum)   Fuck or after that it's the Big pharm's fault and other NWO organization that people are constantly dying of cancer by them and chemie in food   buy as much as possible from quacks in chooy dietary supplements rich in vitamins and other shit (let's not forget about left-handed vitamin C from left Mr CIEMBY's clipboard! Finches)   still no profit (͡ ° ʖ̯ ͡ °) #polak #take the right # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # source: meme polak 3.png   +: dolor_sit_amet, bdag476 +3 others  ",2018-12-02 02:31:22,GrochenMochen,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_8HemVtW8u8AeIcJUhi2W21c2oxoKFfs4,w400.jpg""/>"
65,"               I can barely see the eyes in Warsaw, this smog is everywhere #gownowpis ​​#heheszki #airly source: 2018-12-02 00_07_16.png   +: Bazingaqq, Freakz +2 others  ",2018-12-02 00:08:07,c.....u,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_aN6rOUBSx5oP90AkWgXUxIGeXpiWHKl8,w400.jpg""/>"
66,"               #smog #Warsaw source: Screenshot_2018-12-01-23-30-44.png   +: Jakwchlewie, slavas +2 others  ",2018-12-01 23:31:25,modzelem,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_yDRiqSPnLt9XWaiLOCjQwsAvnyxH1THR,w400.jpg""/>"
67,"               I decided to ask the city hall what are the forms of heating in communal premises in my immediate vicinity. I checked the list of apartments owned by the city by a document on BIP. I was able to get information only after the @Watchdog_Polska council dictated to me what I had to write, and it worked. (͡ ° ͜ʖ ͡ °)  October 5 - I sent an email to the city office    Good morning, I would like to ask for public information, namely about real estate owned by a municipal commune (blah, blah, blah)  October 12 - the office states that it does not have such data, but it has such information a special municipal company on the property. At the same time, they do not send my request to them, because for what.  October 17 - I send the same message to the municipal company. As you can see, I'm in no hurry. ;)  November 26 - I am sending the following message    Good morning,   is the case going on?   In the absence of a response, I will be compelled to complain about inactivity to the Provincial Administrative Court.  November 27 - a request for patience November 28 - gets the information you need (✌ ゚ ∀ ゚) ☞  So, yes, the city wants to subsidize people to connect to gas, and what they do in their premises? I asked about 14 addresses, about different number of apartments, premises. In 7 of them, the type of heating was defined as: a tiled stove. These are 34 flats / apartments. In 4 district heating. In 3 gas heating.  Thank you for your attention, I do not know if I can do more in this matter. :)  #polska #watchdogpolska #smog #officeinformation show the whole source: piekna polska cala.jpg   +: lubie-cheesenik, Nicescroll +21 others  ",2018-12-01 22:14:18,Wynoszony,23,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ihOuxpE3oenIt5Gpj03nkSudshv6bO3B,w400.jpg""/>"
68,"               Fuel Tires #heels #zory #smog . . . click to expand the picture. . source: 47297228_794143760937690_4762011961141493760_n.png   +: slavas, Trabzi +6 others  ",2018-12-01 21:58:45,M4rcin,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_McUC257hx4cBinX232rJRR1EFelEoifK,w400.jpg""/>"
69,"               Good result in #warszawa. Someone from Mirasy uses anti-smog masks? I'm seriously considering buying. Do you have any tips / specific models worth recommending? #smog [see embed.jpg]   +: yourvictim, martinlubpl +2 others  ",2018-12-01 21:22:54,jogurtt,4,
70,"               Hello, we have someone here from Lubartów? Are you still alive?  And more seriously: is it a mistake or did they put the sensor on the chimney?  show a #smog #lubartow spoiler   . . . click to expand the picture. . source: 1543695353933.jpg   +: martinlubpl, slavas +3 others  ",2018-12-01 21:18:39,Yourisu,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HwuNYQGbdTXGOjnAwDPEkJntaVjYsYhZ,w400.jpg""/>"
71,               Such animation - SMOG seen through the eyes of the deputies in Poland: https://youtu.be/WUhOnX8qt3I?t=44 (͡ ° ʖ̯ ͡ °) #smog   +: lubie-cheesecake  ,2018-12-01 21:00:34,ChieftainY2k,1,
72,"               My Lublin is so beautiful (͡ ° ʖ̯ ͡ °) that I left it for the weekend #lublin #smog source: PNG Capture   +: j0seph, martinlubpl +4 others  ",2018-12-01 20:53:49,Eustachiusz,6,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Ev4UXIL7YoOoCEzcSdl8O2y381ywBvWo,w400.jpg""/>"
73,               Cream with the Anti Smog formula. But how? Is it eaten or is it lung? (ʘ‿ʘ) #heels #basowebows #smog #pr #krem # poll #aa . . . click to expand the picture. . source: 1543692765446.jpg   +: Peperomy  ,2018-12-01 20:35:34,hocuspocus,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_6odq3KaNtUqOyAcwXVCd8dUu2HsQJv4s,w400.jpg""/>"
74,"               The man opens the window and becomes choked. You can not breathe.  Drones to chimneys!  #smog #wroclaw Source: Screenshot_2018-12-01 Airly - let's explore air quality around you.png   +: lubie-cheesecake, Denna +6 others  ",2018-12-01 20:20:52,patrolez,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vARM71ntFSDSS3UriRSojkr9TeIg7601,w400.jpg""/>"
75,"               ヽ (☼ᨓ☼) ノ  #poznan #smog source: 5a019b8413840_o, size, 1068x623, q, 71, h, f9d44f.jpg   +: pietrek_kogucik, nomad609 +13 others  ",2018-12-01 18:39:34,rubikoon,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_0Fpj9kKyoCadeTfkx6m62y1opjDApRSr,w400.jpg""/>"
76,"               I live in a big city and I was convinced that the flat is rather bad air, because in the vicinity measuring stations most often exceeded standards because I purchased XIAOMI Air Purifier 2S ... I started and to my surprise, the sensor showed 19 and after 5 minutes of work it fell to 18 and so it keeps. And such a question is this sensor really credible or do I just have such a crystal clear air and spent unnecessary money ??? #xiaomi #xiaomilepsze #xiaomiair #smog #aakoscpaaaaaaaaaaaaaa show all source: IMG_20181201_173340781.jpg   +: xEwald, pblomrk +1 other  ",2018-12-01 18:18:44,Brunner,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_btYShBtB7Wx1aADvE51WE6cRtkE62wk3,w400.jpg""/>"
77,"               Hey! Ginemy! #poznan #smog source: smog.png   +: go-away, xEwald +16 others  ",2018-12-01 18:17:59,pan-audytor,18,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_EZzSwx5ZoyCSgMEcDEJQ7brArMYnsAsj,w400.jpg""/>"
78,"               Are you seeing something? xD #poznan #smog #rataje   +: rubikoon, FrauWolf +2 other  ",2018-12-01 17:48:18,Telofaza,4,
79,"               #heheszki #smog #kwasniewski source: scontent-waw1-1.xx.fbcdn.net   +: BGJ84, Editor-in-chief  ",2018-12-01 17:21:47,krulwypoku_IgB6,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_gTnGjl1it46t4AIUAT763WLse4LjdjBa,w400.jpg""/>"
80,"               I just came to Krakow to visit and say that it is a terrible stink. What the fuck are you smoking in the ovens here? #smog   +: Freakz, slavas  ",2018-12-01 15:39:24,MikiWykopek,2,
81,"               407846,35 - 18.19 = 407828,16  Nice and quiet beginning of the month (͡ ° ͜ʖ ͡ °) A bit more modest than planned, but just a little bit ... I did not want to ¯ \ _ (ツ) _ / ¯  Weather divine - on the thermometer, in the end, two-digit negative temperature, -10 ° C ale) but unfortunately the wind has calmed down and smog thickened ... so all in all, I could finally test the new mask in the cold.  I was in no hurry - I was running a bit stronger trot, I accelerated something in some places, but without any strapping ... hence the weak result - 4:59 min / km. But it was not about the pace, but about a nice run - and here is a 100% completed! I added a very nice eye to the sunrise (.◕‿‿◕.)  Such a question to users #garmin fenix 5 - how much do you hold the battery? On Tuesday at noon I recharged up to 100%, now only 18% ... At this time, 4h of running and less than one hour of the pool ... Is not it too fast?  Have a nice weekend!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, ser_tyfikat +10 others  ",2018-12-01 12:44:47,enron,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_hQYWiZNeryChS7asOBsa4Gth7ElkvzC1,w400.jpg""/>"
82,"               After all, traffic jams in Krakow are largely the fault of the drivers themselves. It happens at every intersection: instead of moving the bumper near the bumper, some wait for the car in front of them to move about 50 meters. Today I moved the first of the lights at Jubilata and turned to turn and the car behind me passed me about 10 seconds after I reached the last car on my belt. It affects the cork from the Grunwald roundabout to the Debni bridge. Not once cars when leaving the tunnel and exit from the roundabout are no longer fit and could. But for this you need to give some gas and it's more fuel, tragedy. Interesting if more dynamic driving influenced #smog #Low #rak #herakow #tradehead show the whole   +: totalski, SkorpionX +7 others  ",2018-12-01 12:38:39,shackup,9,
83,"               Yesterday, in certain circumstances, I learned that my uncle - a poor retired miner - heats his home, among other things, with old furniture that he collects in the nearby garbage dumps. Surely, the fact that this family (the mother's brother) did not prevent me from acting properly, like a thinking man and fucking a moron on MS. Today I found out that they caught him in the act and got a ticket. It will be his first but definitely not the last one. I will report to effect. I feel good man #oswiadczenie #truestory #smog #patologiazewsi #patologiazmiasta show the whole thing   +: CherepakhaNinja, pirus +1423 others  ",2018-12-01 11:35:43,niemamnaimiepszemek,1425,
84,"               The average PM2.5 per m3 in China in 2016 was 56 and is kept relatively constant every year. For comparison, in Poland it was only 26, which is more than twice less.  PM2,5 is suspended dust with a diameter of not more than 2.5 μm, which according to WHO is the most harmful to human health of all atmospheric pollution.  Other countries: Global average - 51  South Korea - 29 Taiwan - 29 Czech Republic - 19 Belgium - 16  Netherlands - 15 Austria - 15 Italy - 15  Germany - 13 Japan - 13 UK - 12  France - 12 USA - 9 Sweden - 5  On the attached map you can see what the current state of air (based on AQI USA) looks like in Beijing (1) compared to Warsaw (2), Brussels (3) and Stockholm (4).  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski.  https://www.stateofglobalair.org/data/#/air/plot https://www.stateofglobalair.org/air/current  #groupingslevel #smog #chiny #polska #szwecja #warszawa #tterests show whole source: 1543658013691.jpg   +: Kunurki, ludendorf +19 others  ",2018-12-01 10:53:57,Aedemkun,21,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_ihZaX9ToPk5yUiwoDmum4Q7Riq6kHxJa,w400.jpg""/>"
