,post,date,user,vote,image
53,"               Milusio #smog . . . click to expand the picture. . source: 1553381183686.jpg   +: spierredolada, balatka +2 others  ",2019-03-23 23:46:29,Solitary_Man,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_20Sn4BnWbkh6HFsZLNihfJ061F6FcOLe,w400.jpg""/>"
54,"               Rub the whore still into these ovens.  #myslowice and #katowice are so smoky that in-laws thought that something is burning, and it's so thick #smog  The entrance door, open for 30 seconds and throughout the house, shines with a fire. source: PNG Capture   +: KotPrezesa1, spierredolada +13 others  ",2019-03-23 20:57:17,Diplo,15,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_uGKRPUEbXQnfiWghT2b6jubEUYq530Cc,w400.jpg""/>"
55,"  Smog, even in March ... Why can not I get rid of this smog in my country? #smog #polska   +: slavas, MicroPepe  ",2019-03-23 20:26:22,blablaelotrzydwazero,2,
56,"               An interesting fact observed at airly. Polish smog problems in one picture.  Does anyone know if the underlined companies operate on Saturday? The wave of the stench overlaps the map with the aforementioned activities. Of course, the cottages are working full steam over the situation, but it is interesting whether the halls are not heated with a shingle.  https://airly.eu/map/en/#51.47086,21.44746,i3311  The dog can not get away because it stinks so much that it prefers to stick. Greetings.  #smog #polska show the whole source: i.imgur.com   +: slavas  ",2019-03-23 20:20:28,obozeloginzajety,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_vNnQeOlAY7WLJeThDJm6axREjj2G2cWB,w400.jpg""/>"
57,"               Cabin air filter - 3 msec driving on the #wheel  show spoiler Always buys the same filter model - Mann with carbon and biological filter, so the ideal comparison of wear   #motorization #car #smog source: embed.jpg   +: patrol798, sikejsikej +6 others  ",2019-03-23 14:45:58,murgal,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_2KL4OUXxQXBzLHbTFY3agreCflwUBtEH,w400.jpg""/>"
58,"               Wypopki, I have been buying an anti-smog mask for a long time. The problem is that I do not know it at all, and if I read rankings / reviews on the internet, they do not sound too authentic / convincing. Are there people who know the subject here? Are actually masks for 80 PLN + better than the usual laboratory mask for 50 PLN, or all these ""20 filters with active carbon"" is just a jump on the money of unconscious customers. Advise something.  #zdrowie #medycyna #smog #kiciochpyta ps #warszawa odwydzi (͡ ° ʖ̯ ͡ °) Show All   +: MicroPepe  ",2019-03-23 12:39:23,Zdzisiaczek,1,
59,"               #smog #krakow Nice weather. I wanted to make a barbecue, but it was difficult to be outside. Why Krakow must lie in the hole and collect all the syf: /   +: slavas, H4v3n  ",2019-03-23 11:02:59,phobosfobos,2,
60,"               In #krakow #smog unchanged (͡ ° ͜ʖ ͡ °)  #my photo source: smog.PNG   +: LJBW603, slavas  ",2019-03-23 04:53:06,Cedrik,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_4V7c5UuZSJdOcIwtJmge9UwOVWS2YXxx,w400.jpg""/>"
61,               Are these flying particles now a smog Xdd? #Cracow   ,2019-03-23 02:40:41,maltir,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_NdbeAT1GESEkYMv9Dj9ZsPpV5H1znrkC,w400.jpg""/>"
62,"               Do not take out today ... #wroclaw #smog . . . click to expand the picture. . source: 1553232302280.tajchert.canary.png   +: ko_Lek, ​​HanjiZoe +3 others  ",2019-03-22 06:25:23,bachus,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_p03Oys5DBc4kWnQYisqLN3UFSaEqhMxT,w400.jpg""/>"
63,"               What are you? Surely in two hours you get up to work in a cold Polsza and pierce yourself through carcinogenic smog? You know what? I do not even regret you;)  #podruzujzwykopem #Cambodia #holiday source: IMG_20190320_154418.jpg   +: marrw, howeverenergetics +1 different  ",2019-03-22 04:33:24,tom1988,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_IkjYdRzFWXGQjPQ6MwFpT8aGIFCc2Eo1,w400.jpg""/>"
64,"               #jacieniemoge na Wypocz) you can be named paid German troll even for stating that there is less smog in Germany than in Poland: https://www.wykop.pl/link/4854231/#comment-63991249  #polska #rakcontent #bekazprawakow #prawacklogika #smog #niemcy show whole source: stawopow.jpg   +: megawatt, Logytaze +11 others  ",2019-03-20 19:12:11,adam2a,13,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_dmCbpNq8RGE4cn1B1QOAO8oCrGutXVia,w400.jpg""/>"
65,"               Strange this fog in #katowice #chorzow #smog (͡ ° ʖ̯ ͡ °) source: i.imgur.com   +: Diplo, LobuzKochaMocniej +30 other  ",2019-03-20 08:48:44,lambda,32,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_xX6T9x3Go1dxClw3KxDjfdhXsEhHBceM,w400.jpg""/>"
66,"               Tl: dr. Give me an etymology here about how to remove dust from my own experience.  Is the insertion of one or more (or, as it would be good for rooms in the apartment) cleaners, humidifiers or something else, to eliminate or minimize (if so by what percentage) the formation of dust? I live in Silesia, in my apartment I am very pissed off. Once, as part of the tests, I cleaned one room and then did not enter it for 2 weeks, it looked like it was cleaned up all the time. Being in it is enough for a few days to form a layer of dust. I am also referring to the deposition of dust in hard to reach places, I would like to minimize this. For example, for a few months in such places where it is not very easy to clean, a really solid layer is created. Has anyone succeeded? What to use? Tag #slask, but I'm happy to find out how you got there with dust, for example, by the sea, it probably does not depend on the climate what not? Only from the dryness of the air in the room, but maybe geographic location also changes something. #kurz #smog #oczyszczaczewowa #nawilzacztrzowa # apartment #remontujzwykopem #sprzatanie #aranzacjawnetrz #mirabelkopomusz show whole   +: Sark, MicroPepe +1 different  ",2019-03-20 07:35:33,caribbean,3,
67,"               According to a report by the AirVisual website and the international Greenpeace organization, as many as 8 of the 10 most polluted cities in the world were in India, and the remaining places were supplemented by the Chinese city of Hotan (8th position) and the Pakistani Faisalabad (3rd place). The ranking was dominated by cities from China and India.  In Europe, cities with the highest concentration of PM2.5 dust were in Bosnia and Macedonia. The top ten included only two cities from outside these countries: Polish Jaworzno and Czech Lutynia Dolna. In the first fifty there were as many as 15 cities from Poland.  Ranking of the most polluted countries (average PM2.5 concentration): 1. Bangladesh - 97.1 2. Pakistan - 74.3 3. India - 72.5 ... 12. China - 41.2 ... 27. South Korea - 24.0 ... 29. Poland - 22.3 ... 53. France - 13.2 54. Germany - 13.1 55. Japan - 12.0 (interesting fact: 14 of the 15 cleanest cities in Asia are in Japan) ... 61. Great Britain - 10.8 62. Spain - 10.4 ... 65. United States - 9.1  Countries with the best air: 71. Australia - 6.8 72. Finland - 6.6 73. Iceland - 5.0  If you want to be up to date with my posts, I invite you to follow #wielkismogchinski  Addition: On the attached map you can see the current state of air in Warsaw (1), London (2), Reykjavik (3) and Beijing (4)  https://www.greenpeace.org/international/press-release/21193/latest-air-pollution-data-ranks-worlds-cities-worst-to-best/ https://www.airvisual.com/world-most-polluted-cities https://www.airvisual.com/world-most-polluted-cities/world-air-quality-report-2018-en.pdf  #groupingslevel #smog #chiny #indie #polska #japonia #islandia #uk #tterests show whole source: 1552937420758.jpg   +: revolucionario, Slucham_psa_jak_gra_ +40 others  ",2019-03-18 20:31:52,Aedemkun,42,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_1l9tWiJXtfnauuGgZ8r0nGKBxYkmgIvD,w400.jpg""/>"
68,"               tourists in Hong Kong pose for pictures in front of the model because the real view hides smog  #chiny #turystyka #smog #ciekawostki source: i.redd.it   +: moartq, emkej +5 others  ",2019-03-18 15:29:12,fatabil1ty,7,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_roBHI5uxRMDPgHIzs6SsDSRgvkAZPLsQ,w400.jpg""/>"
69,"               I do not know what is in the air today, but it coughs awfully  show spoiler spoiler #plock #oswiadczenie #smog #zalesie #orlen #zdrowie     +: Rapepo  ",2019-03-18 12:57:26,DoWhatYouWantButThinkAboutTheOmen,1,
70,"               387860.40 - 19.30 = 387841.10  It was supposed to be 20, but I failed to calculate it. And in addition, I lost my xD watch  I was painting the kitchen until 00:30, I went to bed at 1:00. And ... I woke up alone, before the alarm clock, at 5:30. Apparently the body demanded to run ¯ \ _ (ツ) _ / ¯ Outside the beautifully: Although the sun behind the clouds, but the thermometer 5 ° C, to the light breeze ... It is true that the smog in the vicinity of 90%, but I decided that today will relax - but rather excludes mask. Anyway, well I have done, because next readings have shown that the breeze quietly work around rozgonieniem shit (º ͜ʖ͡º)  As I wrote - it was supposed to be relaxation. And was! A totally unhurried jog, a slow pace ... and let it be. I had to take away yesterday's 12 hours spent in dismantling, securing and painting the kitchen. Ran the exquisitely (.◕‿‿◕.) So stress free and peaceful and the roads were wet even though it was not large puddles. Slowly I was speeding up, combining the best way to put together two nozzles. And suddenly, even from the 15th kilometer Garmin se zapipkał thrice, wrote ""żegnajciu"" and died. And he had a bastard before the 14% run, in theory he should be able to withstand over 3 godxins! Nothing, not releasing the tempo, I fired the runkeeper and flew on. There was another 4 km with a hook - a total of just over 19. But thanks to strong acceleration on the last 4 km were able to descend with an average of 5:05 to 5:00 min / km (ʘ‿ʘ)  I will let it go tomorrow. From 12 until now, I rushed in the kitchen again, and I'm still not entirely satisfied. Fear to think what will happen, how to take a 40m living room ...  Almost at the last moment I signed up for Marzanna. Will probably be a slight sigh wife, because previously I announced ... Ojtam (º ͜ʖ͡º)  Nice!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, pestis +7 others  ",2019-03-17 23:01:09,enron,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_xgUNHtQuKyDRoqAbcKNOYkCQvK9DMsBq,w400.jpg""/>"
